,galactose,acetate,pyruvate,glycerol,fructose,succinate,glucose,glycerol+aa,lb
b2747,1.74984699523e-06,2.62510681569e-06,2.77099113011e-06,2.47049705751e-06,1.79694811789e-06,1.44016876883e-06,3.06764877275e-06,3.77641033671e-06,4.21646390937e-06
b2748,3.75238667384e-07,3.01310413956e-07,6.0096298496e-07,4.01178962809e-07,5.42343282733e-07,2.63623205538e-07,5.67112504928e-07,4.58390429587e-07,3.27036769071e-07
b2749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2750,1.38926946564e-05,2.30433180113e-05,2.13440723109e-05,2.31227415998e-05,2.28003371209e-05,1.95990862416e-05,3.29953833481e-05,1.47324835159e-05,5.38484667451e-06
b2751,6.98150938133e-05,7.91834491229e-05,0.000105902705963,0.000116189141069,0.000144433061514,8.70395504391e-05,0.000141535377268,6.19869911923e-05,2.30751830053e-05
b2752,3.36804710684e-05,4.53369640213e-05,5.21499033455e-05,5.72565015765e-05,6.66006884424e-05,4.30795480782e-05,8.1072573346e-05,3.68568425583e-05,1.49533249336e-05
b2753,1.07063191908e-07,1.07851525369e-07,5.03749586184e-08,1.01189368207e-08,0.0,1.62709814659e-07,1.03335315775e-06,0.0,4.35892663047e-08
b2754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2755,1.375576526e-07,1.38711086333e-07,1.36968119803e-07,1.2084677976e-07,1.13989618491e-07,3.6061279415e-07,1.26452017166e-07,1.01616162243e-07,1.93899947871e-07
b2756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2762,5.23641303698e-05,4.32653788158e-05,7.02220454434e-05,8.38421538207e-05,7.28762605458e-05,5.17060959288e-05,9.22382408185e-05,4.91378674707e-05,1.56265775372e-05
b2763,0.000194212350696,0.000220479954478,0.000248706238827,0.00031138532451,0.000293689048381,0.000218217079843,0.000341471619815,0.000137958475012,4.65251367692e-05
b2764,0.00021335385847,0.000227701428964,0.000249893771329,0.000326681023378,0.000417910062234,0.000266824428755,0.000389499002314,0.000180159533357,5.69967943949e-05
b2765,4.91940781528e-06,2.29821743093e-06,4.89793013296e-06,5.54047032986e-06,6.18313892e-06,5.39182944666e-06,6.89976211167e-06,4.16735375317e-06,9.57686648442e-06
b2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2777,5.11262378743e-06,5.18527189356e-06,5.97301266073e-06,7.17146847365e-06,8.54582027389e-06,5.81025901647e-06,8.53172470817e-06,8.88286824353e-06,1.81939277349e-05
b2778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2779,0.00270514325557,0.00192244623368,0.00179791515572,0.00230810073707,0.0040815886869,0.00209314908179,0.0029242378457,0.00246650698655,0.00214404974387
b2780,6.54123741378e-05,5.14826234486e-05,7.61596228097e-05,8.69358263148e-05,9.40247984249e-05,8.78978138094e-05,0.000102711963484,9.1860969873e-05,0.000140965742438
b2781,9.58370456751e-07,3.19376533212e-07,1.19979117643e-07,1.33905265227e-07,6.06968267863e-07,5.70024185529e-07,9.59160451123e-08,8.35097364638e-08,1.25566842118e-07
b2782,1.95578807752e-06,4.26935482767e-06,6.46955744182e-06,1.65544877106e-06,0.0,1.54458571621e-06,4.87468927012e-06,0.0,2.77552455459e-06
b2783,3.50422073814e-07,4.50106433223e-07,2.7455878366e-07,2.39134743063e-07,0.0,4.80085919844e-07,4.94981867893e-07,0.0,4.79339440234e-07
b2784,8.97788162414e-06,9.59180986665e-06,1.35853205428e-05,9.45162311677e-06,1.03832870602e-05,7.85067395775e-06,9.55583253515e-06,8.2131214433e-06,9.6739679512e-06
b2785,2.30857522509e-07,1.09335036005e-07,1.45079182392e-07,1.18151606872e-07,1.79715203413e-07,2.04310476495e-07,1.45590024583e-07,1.23108966782e-07,2.09671545648e-07
b2786,2.68269588819e-07,5.26751648217e-07,6.99077889556e-07,5.27261079211e-07,4.14525376989e-07,3.61680209719e-07,4.50193497367e-07,3.89013744314e-07,5.1554416634e-07
b2787,1.36506069372e-07,7.95588117789e-08,1.72105062021e-07,1.33005261706e-07,1.06930762362e-07,6.61323246873e-08,8.0103942579e-08,5.61700594064e-08,1.39489808594e-07
b2788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2790,3.11484412966e-06,6.34730891609e-06,3.84104228429e-06,4.17150703687e-06,9.89615379639e-07,1.03951510731e-06,4.51470542207e-06,4.65349391365e-06,5.29603675609e-06
b2791,1.06790958084e-06,5.82831998443e-07,9.17162086459e-07,1.38647302862e-06,0.0,2.53367044713e-06,2.63496136126e-06,0.0,3.04888359312e-06
b2792,1.67172224949e-06,2.17447310209e-06,2.00128735553e-06,2.14107089148e-06,2.10915029729e-06,2.86545459332e-06,3.11446031085e-06,4.31778838246e-06,5.28382662804e-06
b2793,4.71515667927e-10,1.88475062811e-06,2.48966496672e-06,2.40421373965e-06,2.61533333528e-06,1.44998378208e-07,2.8263761514e-06,4.43320015874e-06,3.82279184519e-06
b2794,2.31649684276e-06,2.01053834268e-06,3.35962382975e-06,3.94794459541e-06,3.93496787551e-06,3.13786683365e-06,3.39969963688e-06,4.29859002362e-06,3.52346935959e-06
b2795,2.29181761961e-05,2.03564204162e-05,1.65025956285e-05,2.24166824998e-05,1.81345681154e-05,2.21635585987e-05,1.79525253114e-05,1.98361544746e-05,3.57035903794e-05
b2796,7.3073944451e-06,5.80537257926e-06,3.16283512273e-06,5.98306553633e-06,5.54516827437e-06,6.45429879407e-06,5.48775497041e-06,6.05007306163e-05,0.000150640985301
b2797,2.0736053816e-06,1.63727660746e-06,1.82031026598e-06,1.97003275539e-06,2.83946918995e-06,2.40570476449e-06,3.23846056868e-06,1.31578661454e-05,0.000135380994062
b2798,2.56528398113e-08,1.2324516518e-07,1.51369711875e-07,1.29920944961e-07,1.29282512799e-08,5.49348604487e-10,1.26760256159e-07,1.31740393276e-07,2.12102343713e-07
b2799,1.74584324114e-05,1.8708430632e-05,8.30293748232e-06,6.42632178889e-06,3.4415677407e-06,1.05092232716e-05,2.9682184324e-06,3.55243477053e-06,1.10998483608e-05
b2800,2.13290065914e-07,1.66451925198e-08,5.59902663386e-08,1.32507396703e-06,0.0,3.46855489476e-07,2.61180067488e-08,0.0,3.62816211954e-07
b2801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2802,2.97373272272e-07,2.88722238011e-06,6.15997637493e-07,6.24201427685e-07,3.10393599256e-07,6.3998503706e-07,2.92424344224e-07,1.38297518853e-06,8.10089984721e-06
b2803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2804,1.2643022799e-05,6.105630703e-06,1.58402863457e-05,1.2628175037e-05,8.40632203713e-06,1.03186514029e-05,7.27777947774e-06,6.1078951943e-06,5.61177609911e-06
b2805,3.23344743229e-07,9.15913194506e-07,1.4919687166e-06,1.76593106956e-06,1.86527720211e-07,5.71558233781e-07,3.5245752843e-07,3.30734708711e-06,3.62028305959e-06
b2806,6.22963683897e-06,5.55038253046e-06,7.6165110522e-06,6.67026198414e-06,6.96573032351e-06,5.06162199927e-06,9.04500039363e-06,6.44217532954e-06,8.232163644e-06
b2807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2808,5.28724202468e-07,3.20626529891e-07,4.79855986848e-07,4.53753365499e-07,3.87154195543e-07,4.71015390292e-07,3.34025720984e-07,2.95594715712e-07,1.56564078091e-07
b2809,3.68100263401e-05,2.22316771201e-05,2.97581778592e-05,2.73127228571e-05,1.31688498961e-05,2.06505185946e-05,2.09465277112e-05,1.08527985957e-05,5.61820635757e-06
b2810,5.28626989746e-07,2.20391786762e-07,2.86301227541e-07,3.37868147543e-07,3.67490074783e-07,4.08124791269e-07,9.36095562887e-07,4.98159182732e-07,1.2728691187e-06
b2811,5.52804876711e-06,4.48590585431e-06,4.37215921251e-06,5.24351191217e-06,5.18826397679e-06,4.63080531173e-06,5.52667365731e-06,3.89600883701e-06,4.14649575853e-06
b2812,1.58161421169e-06,2.52204356014e-06,2.63877243453e-06,2.12482851637e-06,0.0,1.78596553535e-06,2.41648607944e-06,0.0,4.69933890681e-06
b2813,2.47143502782e-06,1.13785303936e-06,1.45188986887e-06,1.2624392534e-06,1.88163673956e-06,2.56783336199e-06,1.75421656347e-06,1.27423030816e-06,1.80688728923e-06
b2817,1.03905969943e-09,6.98880589135e-09,2.75558632288e-09,8.69818915049e-10,7.75784437747e-10,8.90047261911e-10,8.08564061877e-10,3.33356395892e-07,4.38924006363e-08
b2818,1.34808294629e-05,1.6935643577e-05,2.43955497136e-05,2.37610417559e-05,2.67220104995e-05,1.86113404539e-05,2.89929771326e-05,9.20717660296e-06,1.27866170668e-05
b2819,3.04663047049e-09,2.92741449555e-09,1.21194960116e-08,1.40271944579e-08,0.0,2.25870452154e-06,4.38596784457e-08,0.0,9.02448874212e-08
b2820,7.506395191e-06,1.15766084518e-05,4.73744125718e-06,6.89145687441e-06,0.0,7.93743439272e-06,9.57717193235e-06,0.0,4.8898369865e-06
b2821,6.9649182895e-06,6.67116976844e-06,1.03736572076e-05,7.11565020927e-06,6.23652822181e-06,4.76655654459e-06,9.2901385062e-06,4.37836027515e-06,3.81665928931e-06
b2822,3.84322420593e-07,2.81895967312e-07,3.60488562998e-07,2.72606213844e-07,3.41703625241e-07,1.65859720302e-07,2.39710831358e-07,9.81851750376e-08,1.23929089592e-07
b2823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2827,1.14815092077e-05,1.37082693941e-05,1.6933677077e-05,2.05375440223e-05,2.25816780283e-05,2.07090085124e-05,2.06622378407e-05,2.72384380209e-05,2.60241821812e-05
b2828,2.11075505814e-08,2.98429300549e-07,1.45940620084e-07,2.68830013127e-07,2.57777998883e-07,3.6806729606e-08,4.17083819215e-07,2.89264376277e-07,3.47566430839e-07
b2829,5.98718200253e-06,6.79871645715e-06,6.39636138406e-06,6.6363883325e-06,9.61489902038e-06,8.82516410605e-06,6.26693471994e-06,4.57332966867e-06,5.40170857892e-06
b2830,8.73100940302e-07,9.20827933134e-07,5.8179583048e-07,1.30403060434e-06,0.0,1.1786143295e-06,1.93472610311e-06,0.0,2.21718741052e-07
b2831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2833,6.86914782732e-08,8.80104789177e-07,1.64047948175e-06,1.31311241835e-06,1.36987293438e-07,3.2262346496e-09,6.19670743765e-08,6.40601922182e-08,6.46751002018e-10
b2834,1.54887054801e-05,1.22807562801e-05,1.11750839101e-05,1.61786023176e-05,1.2424203645e-05,8.35964678257e-06,1.6559766677e-05,1.08923442677e-05,1.08949052064e-05
b2835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2836,4.68556111856e-07,1.07523441668e-06,1.10941592458e-06,1.07519429001e-06,1.13456008076e-06,8.467910714e-07,9.02245489566e-07,1.04224169772e-06,1.16523752261e-06
b2837,2.18414210105e-06,3.01978815616e-06,3.59352355925e-06,4.79298809729e-06,0.0,1.65821007981e-06,4.2379061239e-06,0.0,4.22436905253e-06
b2838,3.96784657105e-05,3.73115469049e-05,5.06738734505e-05,6.27091507587e-05,7.53549165608e-05,6.51771143274e-05,5.93615590812e-05,8.84074069545e-06,9.1705119589e-06
b2839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2840,2.49496448217e-07,7.50133991644e-07,1.99566575138e-06,2.16366135047e-06,2.73410149852e-07,3.10725263461e-07,1.91018946979e-07,2.56417482272e-07,1.81539064856e-07
b2841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2842,1.41763527016e-06,1.48712619679e-06,1.97241142405e-06,1.48651151868e-06,0.0,1.63723495278e-06,2.48642635356e-06,0.0,1.90067721161e-06
b2843,4.78327198134e-07,7.13891345042e-08,1.46993627427e-07,8.82577792012e-08,0.0,3.93364935675e-07,1.03461576991e-06,0.0,1.15623614095e-06
b2844,7.50627154108e-06,4.17119852052e-06,3.87878386348e-06,3.70592811756e-06,2.8380841913e-06,7.45222106891e-06,1.39324133027e-06,5.67589892291e-06,5.42333291025e-06
b2845,1.0268741772e-09,9.86692144176e-10,9.07756772642e-10,8.59618155911e-10,1.53337292676e-09,8.79609275816e-10,7.99081666058e-10,1.18506106089e-09,1.05799157651e-09
b2846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2865,9.3752340224e-08,1.02288668313e-07,9.94524825096e-08,1.0936856581e-07,7.54166874596e-08,9.32600173571e-08,1.07785374521e-07,5.54933628086e-08,1.51121807458e-07
b2866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2867,1.48015839431e-07,6.35174767267e-08,2.20405644242e-07,1.56387726789e-07,0.0,3.05893274546e-07,5.06015109487e-07,0.0,4.51581128244e-08
b2868,3.19795117386e-08,7.40437097354e-09,5.07495586526e-08,4.16397703252e-07,0.0,5.47866053817e-08,5.93653264322e-08,0.0,1.66132337543e-07
b2869,4.66535406262e-08,2.79090248012e-07,2.99335136469e-07,1.00786241235e-07,1.79780862744e-08,2.08838467304e-07,1.17110773267e-09,1.20706654973e-07,1.62886071412e-06
b2870,2.0122277505e-07,1.22776513638e-07,5.46983869418e-07,2.89730307773e-07,0.0,1.68917940389e-07,3.79719421544e-07,0.0,2.03692327289e-07
b2871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2872,3.48891597572e-07,5.73435674956e-07,3.95896069062e-07,6.48178359085e-07,0.0,6.77233877035e-07,7.93849796797e-07,0.0,4.05185377403e-07
b2873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2877,5.26592777156e-07,5.94946542939e-07,3.53353060693e-07,4.21548836703e-07,0.0,3.31486688169e-07,1.68333065367e-06,0.0,4.47162250008e-07
b2878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2883,3.92399241961e-07,1.85774106832e-07,1.0315409577e-07,5.83229763851e-07,0.0,2.43029105401e-07,4.78059836963e-07,0.0,2.39273749272e-07
b2886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2889,2.89326571466e-06,1.53180987882e-06,4.21458598529e-07,7.24337012764e-07,5.51548811837e-07,6.40384499393e-07,6.09010610915e-07,7.63068736068e-07,7.7770984674e-07
b2890,0.000176171992001,0.000196061379698,0.00017835092686,0.000219527312485,0.000282417757688,0.000218507337852,0.000261813084183,0.00024924034187,0.00032684937025
b2891,8.83981154701e-05,0.000103176643246,9.26142949395e-05,0.000107160583658,0.000110262880331,0.00010103919632,0.000122916376955,0.000152204457082,0.000139929186869
b2892,1.2123832805e-07,7.9049648988e-08,3.43214160202e-07,6.28278709394e-07,0.0,4.33950643465e-07,5.71679170189e-07,0.0,2.29228788291e-06
b2893,2.12334862047e-05,2.66231170308e-05,5.52684339652e-05,3.05647788821e-05,2.7742217017e-05,1.98069727066e-05,6.44981583288e-05,4.02165159445e-05,4.07422193581e-05
b2894,3.4309541435e-07,4.78021415342e-07,3.72916643956e-07,5.13718630611e-07,3.08559320354e-08,7.22038738405e-07,6.10427585554e-07,6.84810466187e-07,1.17054136612e-06
b2895,6.63596068521e-06,8.40848272764e-06,1.07271878914e-05,1.02435596986e-05,1.47829436134e-05,1.25616165501e-05,2.4086443787e-05,1.66281626197e-05,2.0987628089e-05
b2896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2897,3.51555808096e-06,4.24746996521e-06,6.98634160691e-06,4.64571288508e-06,0.0,1.32580104193e-05,3.55141824879e-06,0.0,1.66926915477e-06
b2898,0.000136032505502,0.000128605798295,0.000129999481182,0.00013896201849,0.000127723164936,0.000129342639202,0.000102968180767,0.00011490534308,0.000104009974766
b2899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2900,1.77558017711e-05,2.78405377689e-05,2.60956737524e-05,2.0196475665e-05,1.66667626145e-05,1.82027359751e-05,1.47592996843e-05,1.69584926963e-05,1.49373340903e-05
b2901,3.73467214025e-05,3.34544567126e-05,4.44784275229e-05,3.89952491404e-05,2.91440459319e-05,3.11377947203e-05,3.61735756486e-05,3.8233897928e-05,3.1480294047e-05
b2902,2.23246456521e-07,6.35019846459e-07,2.09880017886e-07,6.0366609622e-07,0.0,4.34568763171e-07,8.14845823067e-07,0.0,5.20568356647e-07
b2903,5.24983932194e-05,4.82176254444e-05,4.53812461779e-05,7.10282620124e-05,8.8730509394e-05,8.41738847399e-05,6.23256787734e-05,0.000122362916885,0.000131085024561
b2904,8.61804622312e-06,9.66442960717e-06,1.11029743944e-05,1.35081155137e-05,1.36974131635e-05,1.11274656475e-05,1.58540716464e-05,2.42670840568e-05,1.75819806924e-05
b2905,2.33436014431e-05,2.20893604378e-05,2.46033789284e-05,3.76511211924e-05,3.84032290749e-05,3.29219012376e-05,4.70965338137e-05,0.000110269173502,0.00010357453256
b2906,1.04166689865e-06,1.21773672453e-06,1.74014384337e-06,1.64027353338e-06,1.60961741023e-06,1.59557713376e-06,1.31231384961e-06,1.50324699784e-06,2.12103553283e-06
b2907,2.89535297249e-06,3.57864806867e-06,4.73510281011e-06,3.93669791421e-06,0.0,5.03118736156e-06,4.73767432653e-06,0.0,5.64624612329e-06
b2908,9.52425038397e-05,7.56176323721e-05,7.53416762954e-05,7.02647909198e-05,5.15611619711e-05,7.00197949046e-05,5.44335610946e-05,4.03495228716e-05,5.68526506558e-05
b2909,2.77823519675e-05,2.92929780153e-05,3.64413601426e-05,3.05020302556e-05,2.51794862741e-05,2.77390780814e-05,3.65917398972e-05,3.68241834872e-05,3.24187276392e-05
b2910,1.75858072103e-05,1.23642338986e-05,1.57990953917e-05,1.52397253362e-05,1.62926404896e-05,1.74946154969e-05,1.81349565176e-05,1.36687254132e-05,1.8202174825e-05
b2912,2.9457945127e-07,2.71970441821e-07,4.83858041724e-07,4.30843744751e-07,0.0,5.92345830731e-07,1.32117256103e-06,0.0,8.22882773857e-07
b2913,0.000412827872008,0.000450619232232,0.000542269472511,0.000510710528603,0.000576894925498,0.000372612629471,0.000888644540455,0.000120727322133,4.71275094926e-05
b2914,0.000101812889221,0.000118390377038,0.000118601278277,0.000106587161857,8.85745538707e-05,9.69825212996e-05,0.000111722546532,0.000108263251044,0.000119790529521
b2916,4.02256585044e-05,3.003681492e-05,4.21241852072e-05,3.47736468249e-05,3.56154143248e-05,2.90527605125e-05,3.70443791581e-05,1.87158890828e-05,1.53408139102e-05
b2917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2922,5.72477350462e-05,3.92779109955e-05,3.70953218087e-05,4.38125799089e-05,3.90529920441e-05,4.83915428489e-05,4.47452088322e-05,3.73459949014e-05,3.98714327596e-05
b2923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2924,0.000127039575049,0.00011084025555,0.000183305449831,0.000179094415816,0.000179745225306,0.00018830730786,0.000156221759214,0.000185786891138,0.000124676317366
b2925,0.00100700488138,0.000972274972039,0.00109862851142,0.00116578484722,0.00163131802647,0.00095541010959,0.00139063954654,0.00137147140343,0.00107548804701
b2926,0.00280175144008,0.00268093933726,0.0023297800736,0.00269080076474,0.00321972791661,0.00223037553073,0.0029170150513,0.00330673118841,0.00279075012875
b2927,2.36523694827e-06,4.53394377191e-06,6.15173586136e-06,7.86095140511e-06,4.4633504006e-06,3.40315899981e-06,7.39658223815e-06,7.58944911013e-06,9.18632243566e-06
b2928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2935,0.000267202955613,0.000420424467916,0.000534085843808,0.000466897747124,0.000450423113484,0.000524029069201,0.000496849786047,0.000500430525266,0.000636863366346
b2936,3.96148165346e-05,1.91864924924e-05,2.63901039982e-05,2.68913389088e-05,2.69160216601e-05,2.97804611295e-05,2.15946582975e-05,2.64322333457e-05,2.40620967658e-05
b2937,6.32174293635e-05,6.60400015738e-05,6.19719104594e-05,0.000141806979524,5.31683212629e-05,5.21545086425e-05,7.63004629093e-05,0.000254592564326,9.5510007747e-05
b2938,0.000124804236387,0.000102955837315,0.000146466966023,0.000155631940882,0.000138550586488,0.000103993075966,0.000169531359374,0.000184174956818,0.000144016940961
b2939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2942,0.000470461530838,0.00032543783636,0.000572771876953,0.000545522535916,0.000608717186329,0.00049403213958,0.000929068335056,0.00040964825878,0.000347804835112
b2943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2946,7.22012347145e-06,4.44681428031e-06,6.29190577392e-06,7.26847159846e-06,6.55790569269e-06,6.66770949928e-06,6.52095070178e-06,7.34309765526e-06,4.48050020353e-06
b2947,8.76671527364e-05,8.68204701502e-05,7.68142034312e-05,7.82296424503e-05,7.69445846604e-05,7.72323291657e-05,8.05826325069e-05,7.65298374847e-05,6.65064712204e-05
b2948,8.3513303242e-06,8.40243605148e-06,1.09849699838e-05,1.1775335722e-05,1.3895142314e-05,1.06600855008e-05,1.50195776998e-05,1.0178939718e-05,1.07027275807e-05
b2949,1.7762705666e-06,1.33763542547e-06,1.71174806558e-06,1.80506982835e-06,1.85931611491e-06,1.64860010607e-06,1.8953649041e-06,1.82703247814e-06,2.43003528873e-06
b2950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2951,6.44936022458e-06,7.19108566546e-06,9.15031517815e-06,9.43627186641e-06,6.61392953433e-06,6.85325770354e-06,9.49503317782e-06,7.60345829808e-06,8.97537388004e-06
b2952,6.56379186369e-06,6.23933535287e-06,1.15719780686e-05,9.63376118056e-06,1.27908934296e-05,7.34236581911e-06,7.96183278069e-06,5.63016162299e-06,6.94294710041e-06
b2953,9.9755007454e-07,5.20435030328e-07,7.95965917329e-07,4.47828884489e-07,1.17069286492e-06,8.53266953548e-07,8.46848723781e-07,7.18069833656e-07,6.91849710698e-07
b2954,1.31649085276e-05,1.4763423335e-05,1.92966421577e-05,1.8891295564e-05,1.66866158126e-05,1.82017872947e-05,2.52299638267e-05,2.35254802595e-05,2.62476838987e-05
b2955,6.01158765727e-08,5.96268554168e-08,8.39993325685e-08,9.25317323052e-08,2.9681231344e-08,1.49500473247e-08,1.09405569331e-07,7.32929648217e-08,1.04394774908e-07
b2956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2957,2.31580777435e-07,1.20934196156e-07,2.55155029329e-07,2.28980960297e-07,7.51753111238e-08,7.11543061102e-08,3.07530550928e-07,1.73812647112e-07,2.78451221563e-06
b2958,6.42994253318e-06,6.14017322411e-06,7.83268459438e-06,6.24557666628e-06,4.67358318458e-06,5.41091024378e-06,7.98746830928e-06,9.25872884506e-06,9.7459113373e-06
b2959,0.000104018276495,5.01988776648e-05,6.52841851302e-05,6.98562495858e-05,7.44981872908e-05,8.90941438078e-05,6.66525651315e-05,5.93672560048e-05,6.8331096987e-05
b2960,1.73932994119e-05,1.53236518991e-05,1.41758088674e-05,1.76437064972e-05,1.84431712539e-05,1.7200269796e-05,2.14423158852e-05,2.56232767432e-05,2.86816231189e-05
b2961,1.25686615469e-07,4.96777994783e-08,9.5347114447e-08,1.79835450959e-07,1.96332635986e-07,1.29041437164e-07,2.17114180697e-07,1.62021993887e-07,2.6082741435e-07
b2962,6.2997049786e-05,3.86585053743e-05,5.86255990785e-05,5.82261858812e-05,6.33143723721e-05,4.87578163232e-05,6.68706613676e-05,4.47525803482e-05,5.45550605243e-05
b2963,2.65961568793e-06,7.37176087416e-08,6.21685167054e-08,1.08568592239e-07,2.67377538173e-06,2.61226061209e-06,2.55860915652e-08,8.16869560996e-08,5.03438325877e-08
b2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2965,6.06484585735e-06,5.92656246596e-06,1.64308427853e-05,1.4029141031e-05,8.33940130204e-06,7.10799861591e-06,1.20533762343e-05,7.86931150195e-06,5.48385201349e-06
b2966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
